Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,age
1,1,3,0,0,0,5.047619048,4.761904762,4.428571429,4.976190476,-46.47619048,-17.04761905,0.9285714286,-1.357142857,-52.69047619,-22.26190476,0,6.523809524,4.071428571,-1.19047619,0.07142857143,-41.11904762,-13.42857143,0.05714285714,-0.2857142857,0.7857142857,0.2380952381,0.009285714286,-41.33333333,-14.9047619,1,-1,7.357142857,5.714285714,2.904761905,1.285714286,-61.23809524,-19.52380952,-3.428571429,-2.619047619,-62.21428571,-20.38095238,0,-6.904761905,-6.19047619,-1.595238095,-0.4285714286,-61.76190476,-20.85714286,0.0819047619,0.07142857143,-0.5952380952,-0.7380952381,-0.2102380952,-49.07142857,-8.023809524,-2,-1.738095238,0,0,-1,1,0,0,0,0,2.54,5.08,0,3
-1,1,3,0,0,0,-6.666666667,-4,0,-3.666666667,58.66666667,13.66666667,-1.333333333,-4.333333333,70.66666667,12,0,-6.666666667,-2.333333333,-2.666666667,-1,57.33333333,5.666666667,-0.1466666667,-0.3333333333,-3.333333333,-1.333333333,-0.4333333333,49.33333333,-1.666666667,-2,0,-9.666666667,-7,0.6666666667,2.333333333,53.33333333,-1,-12.66666667,-9.333333333,50.33333333,1.666666667,0,0.6666666667,-2.666666667,-7,-1.333333333,41.33333333,-8,-0.1533333333,1.666666667,-3,-1.333333333,-0.4666666667,15.66666667,-36,-6,0,0,0,0,-2,0,0,0,-2,5.08,20.32,0,-1
1,1,3,0,0,0,2.75,1.666666667,-6.333333333,-8.166666667,57.58333333,15.25,-6.25,-5.416666667,54,9.916666667,0.08333333333,-11.75,-9.916666667,-3,0,45,1.666666667,0.05833333333,0.08333333333,-5.416666667,-4,-0.345,37.41666667,-8.916666667,0,-1,0.5833333333,-1.583333333,-1.166666667,-2.833333333,29.08333333,11.58333333,-6.916666667,-5.583333333,23.83333333,7.666666667,0,-3.416666667,-2.916666667,0.4166666667,0,21,3.166666667,-0.0225,-0.5,3.833333333,0.75,0.02916666667,32.91666667,14.83333333,-1,73.33333333,0,0,2,-2,0,0,0,0,-5.08,-7.62,0,-7
1,1,3,0,0,0,10.25,8,3.9,4.35,25.65,11.55,12.1,10.3,26,13.1,-0.5,5.4,5.1,0.65,0.2,41.65,26.2,0.1555,0.1,3.1,0.75,0.2655,68.85,52.15,1,0,6.9,2.3,4.2,2.8,-5.9,-7.05,0.15,1.5,-7.9,-4.65,-0.1,-0.55,-0.4,1.8,0,-1.55,-2.75,-0.0355,-0.35,4,2.6,0.756,7.5,6.1,6,281.7,0,0,0,2,0,-1,0,1,0,-7.62,0,8
1,1,5,0,1,0,-3.487179487,-3.051282051,-6.525641026,-3.692307692,-50.85897436,-22.65384615,-8.961538462,-7.807692308,-58.35897436,-26.8974359,0.1153846154,-4.5,-4.205128205,-1.230769231,0,-66.34615385,-34.15384615,0.04358974359,0.1666666667,-3.692307692,-1.307692308,-0.3707692308,-92.26923077,-56.98717949,1,-2,-12.08974359,-6.282051282,-2.538461538,-1.576923077,-61.47435897,-22.34615385,-1.217948718,-0.9230769231,-50.44871795,-15.93589744,-0.1538461538,-2.692307692,-2.628205128,0.3333333333,0,-65.23076923,-24.84615385,-0.09448717949,-0.07692307692,1.820512821,0.4358974359,0.03730769231,-64.52564103,-24.01282051,-21,-315.1282051,-3,0,0,-3,-4,1,1,-5,0,7.62,10,-4
1,1,5,-1,3,0,-4.333333333,-3.5,-15.06666667,-10.86666667,-11.86666667,-0.8333333333,-13.23333333,-10.2,-33.3,-16.4,0.2333333333,-2.533333333,-2,-2.1,0,-40.16666667,-21.9,0.05666666667,-0.6,-3.466666667,-1.5,-0.379,-83.2,-59.76666667,-1,-2,-7.366666667,-6.3,-8.733333333,-6.1,-8.7,-5.1,-2.7,-2.2,-1.5,0.7666666667,-0.3,-11.26666667,-7.866666667,0,0,-20.13333333,-13.4,0.02666666667,0,-1.066666667,-0.6,-0.157,-30.23333333,-23,-26,-543.5666667,-5,0,0,-3,1,-3,0,-5,7.62,7.62,-30,-10
1,1,3,0,2,0,6,2.333333333,8.333333333,9.666666667,15.33333333,-1.666666667,0.6666666667,1,25,13,1.666666667,-6.666666667,-6.333333333,0.6666666667,0,24.33333333,9,-0.01,0,-2.333333333,-1.333333333,0.006666666667,50.33333333,29.66666667,2,0,7.666666667,1,0,0.3333333333,10.66666667,-9,0,0,-3.333333333,-11.33333333,0,6.333333333,1.666666667,0,0,10.66666667,-8.666666667,-0.06666666667,0,9,0.6666666667,0.07333333333,8.333333333,-10,6,-60.33333333,0,0,0,1,1,0,0,2,0,7.62,0,-3
1,1,3,-1,0,0,-0.8977272727,0.3181818182,6.318181818,5.170454545,-53.25,-21.63636364,-0.6931818182,-0.9431818182,-46.96590909,-18.06818182,-0.2727272727,0.2386363636,0.3409090909,-0.1136363636,0,-47.625,-17.40909091,-0.009772727273,0,6.840909091,1.670454545,0.02920454545,-31.88636364,-3.386363636,0,-2,-3.068181818,-1.704545455,5.704545455,5.159090909,-69.59090909,-41.70454545,6.863636364,5.386363636,-57.75,-31.81818182,-0.3636363636,3.795454545,2.363636364,0.2840909091,0.125,-57.02272727,-31.15909091,0.01613636364,-0.05681818182,-1.386363636,-0.1704545455,0.01159090909,-35.07954545,-11.32954545,-7,101.8522727,0,0,-1,4,-4,0,0,-1,-5.08,-2.54,0,5
-1,1,3,0,0,0,0.8333333333,-0.119047619,-2.785714286,-0.4523809524,-13.97619048,-10.21428571,3.333333333,3,-9.666666667,-3.714285714,0.07142857143,-4.595238095,-3.833333333,0.5,0,-13.42857143,-7.666666667,0.0480952381,0.6666666667,2.333333333,0.6666666667,0.2833333333,-10.61904762,-5.357142857,-2,0,2.452380952,1.761904762,-0.380952381,-1.047619048,-21.76190476,-8.642857143,3.5,2.80952381,-24.57142857,-10.78571429,-0.5714285714,3.476190476,2.142857143,0.5476190476,0.1666666667,-18.64285714,-6.880952381,-0.01,0.1666666667,-2.714285714,-0.1904761905,0.1295238095,-14.19047619,-2.642857143,-3,-20.47619048,0,0,0,-1,-1,1,0,-1,2.54,2.54,0,4
-1,1,3,-2,1,0,-7.166666667,-6.333333333,-6.333333333,-5.833333333,-1.333333333,-1.333333333,-1.666666667,-1.5,-1,-0.3333333333,1.333333333,-1.166666667,-2,0,0.3333333333,-9.333333333,-8.666666667,-0.06,0,-1,-0.6666666667,-0.39,-10.33333333,-9.5,1,-1,-0.8333333333,-1,-10.16666667,-6,-12.66666667,-17.66666667,9,5.666666667,-12.66666667,-17.16666667,-0.5,-0.3333333333,0.1666666667,1,0,-13.83333333,-18,-0.1466666667,0,2.166666667,1.5,0.055,-3.333333333,-10.66666667,2,36.16666667,0,0,0,0,2,0,0,2,-5.08,2.54,0,3
1,1,3,0,1,0,17.36363636,11,9.545454545,9.090909091,83.63636364,43.5,-15.54545455,-12.77272727,48.04545455,18.90909091,0.4090909091,12.22727273,9.909090909,-0.5454545455,-0.7272727273,77.63636364,39.81818182,-0.02590909091,1.409090909,-5,-1.272727273,0.3859090909,50.18181818,14.36363636,0,-5,-3.727272727,-2.545454545,1.272727273,-1.272727273,69.45454545,29.68181818,-1.090909091,-1.5,79,34.40909091,-0.09090909091,-5.636363636,-4.954545455,-2.181818182,-0.2727272727,69.63636364,26.90909091,-0.01818181818,-1.181818182,1.272727273,-0.5454545455,-0.1395454545,61.5,19.90909091,-24,58.40909091,0,0,-2,0,-3,1,0,-4,0,5.08,0,-2
1,1,3,2,-2,0,0.05769230769,-1.230769231,1.980769231,1.557692308,31.67307692,3.326923077,-3.5,-5.673076923,28.86538462,-0.5961538462,0.07692307692,1.230769231,1.038461538,-3.038461538,-0.4615384615,30.15384615,-0.7884615385,-0.2117307692,-0.09615384615,2.423076923,0.2307692308,-0.1342307692,15.55769231,-6.461538462,1,9,6.5,5.5,7.038461538,4.673076923,42.90384615,13.53846154,3.096153846,1.519230769,43.76923077,12.28846154,-0.1346153846,2.769230769,1.942307692,-0.7692307692,-0.9615384615,53.03846154,19.73076923,-0.01923076923,-0.3653846154,2.423076923,0.2307692308,0.1180769231,55.25,23.25,54,85.15384615,0,0,5,4,1,3,0,13,0,2.54,0,8
1,1,5,1,-1,0,-4.230769231,-2.403846154,1.307692308,1.269230769,-36.90384615,-8.826923077,-6.480769231,-3.384615385,-25.71153846,0.5,0.1346153846,-12.13461538,-9.038461538,-0.3461538462,-0.2692307692,-42.07692308,-10.94230769,0.1546153846,-0.3846153846,-1.596153846,-0.7884615385,-0.2219230769,-55.57692308,-24.01923077,0,-12,1.596153846,1.307692308,1.653846154,2.269230769,-25.75,-4.576923077,-2.442307692,-1.173076923,-23.69230769,0.1346153846,-0.07692307692,-4.442307692,-4.923076923,-2.019230769,0.01923076923,-26.53846154,-3.480769231,-0.04769230769,-1.076923077,-1.807692308,-0.3461538462,0.09461538462,-42.61538462,-18.75,-65,-472.6346154,0,0,-1,-6,-2,0,-1,-10,5.08,-2.54,0,-5
-1,1,3,-1,1,0,5.333333333,6,-17.5,-9,127,75.83333333,-11.33333333,-6,73.5,35.33333333,-0.1666666667,19.33333333,19.5,1.5,0.5,98.16666667,60.83333333,0.1066666667,0.3333333333,-0.5,0.6666666667,0.44,29.66666667,4.666666667,-2,-2,2.166666667,-1.666666667,-14.33333333,-8.5,112.1666667,46.33333333,-4.666666667,-2.166666667,92.16666667,39.16666667,0,-1.166666667,-1.833333333,-1.333333333,-0.1666666667,93.16666667,35.66666667,-0.1383333333,-0.3333333333,-1,-0.3333333333,0.1933333333,82,27.83333333,-14,200.3333333,0,0,1,-1,-2,-1,0,-3,2.54,-2.54,10,7
1,1,3,0,-5,0,6.666666667,6.166666667,2,-3.333333333,43,4.666666667,-2.333333333,1.833333333,31.66666667,-4.833333333,-0.3333333333,4.333333333,1.833333333,-0.3333333333,0,42.66666667,3.166666667,-0.1466666667,0.6666666667,-4.666666667,-2.333333333,0.08166666667,45.83333333,0.3333333333,-5,0,4.5,1.833333333,1.666666667,-0.5,11,16.83333333,0.6666666667,0.6666666667,2.833333333,10.83333333,0,6,4.333333333,1,0,13.33333333,17,0.1616666667,-0.1666666667,5,3,0.6,10.5,14.5,-12,208.8333333,-1,0,0,-3,-1,-1,0,-5,-2.54,-5.08,0,-1
1,1,3,2,-5,0,11.64705882,4.764705882,-4.529411765,-3.470588235,44,22.58823529,-13.52941176,-10.58823529,5.235294118,-2.529411765,0.4117647059,9.058823529,6.294117647,-2.117647059,0.05882352941,25.94117647,8.529411765,0.01470588235,-1.117647059,-5,-1.705882353,-0.02117647059,-30.70588235,-40.70588235,-1,4,1.235294118,-0.7058823529,0.05882352941,-0.05882352941,31.94117647,11.17647059,11.70588235,8.294117647,38.76470588,16.82352941,0,3.705882353,3.294117647,0.2941176471,-0.1176470588,43.70588235,19.41176471,-0.001764705882,-0.1764705882,2.117647059,-0.05882352941,-0.1817647059,34.11764706,11.41176471,-1,-28.88235294,1,0,-2,-3,1,0,0,-4,0,5.08,0,-2
1,1,3,0,-2,0,13.70833333,7.875,13.66666667,8.958333333,-24,-21.625,0.625,1,-19,-16.91666667,0.6666666667,-4.416666667,-2.625,-0.125,0.08333333333,-9.708333333,-11.66666667,-0.03791666667,-0.3333333333,-2.333333333,0.1666666667,-0.08,-5.708333333,-6.958333333,-2,0,-7.875,-6.833333333,1.75,0.75,-38.54166667,-18.29166667,1,0.25,-25.375,-5.791666667,0.08333333333,-2.541666667,-4.666666667,-0.08333333333,-0.125,-35.79166667,-17.29166667,-0.002916666667,0.3333333333,0.2916666667,-0.1666666667,-0.25375,-27.08333333,-10.70833333,-3,44,0,0,0,-1,1,-2,0,-2,-5.08,-5.08,-15,-2
-1,1,3,1,0,0,7.5,5,14.5,8.5,139.5,68,-2.5,-2.5,122,54.5,0,22,14.5,-2,0,151.5,74,0.145,-1,-6.5,-2.5,0.08,128,58.5,0,1,36.5,16.5,6.5,-1,244,101,-40.5,-20,144,39.5,0.5,29.5,24,-2,-1,210,80,-0.04,-5,5.5,0,0,147,21,3,6,0,0,0,0,0,0,0,0,12.7,0,0,-1
1,1,3,0,-1,0,15.5,13.5,15.75,11.5,-0.25,8.5,-21.75,-16.5,-22,-10.75,0,0.25,0.75,-6,-1.25,-6.25,3.5,0.14,-1.5,1,0,-0.1025,-56,-42.5,-1,-1,7.5,4.25,7,4.25,2,1.5,-6.5,-3.75,-6.25,-2.25,0.5,1.25,0,-1.5,-2.5,2.5,2,0.015,0.25,3.5,-0.25,-0.0525,-2.5,-1,-7,-231.25,0,0,-1,1,0,-1,0,-1,-7.62,-12.7,0,8
-1,1,3,3,0,0,9.285714286,6,14.14285714,8.428571429,113.2857143,39.42857143,0.7142857143,0.7142857143,106.8571429,31.85714286,0,12,10.71428571,0.4285714286,0,128.1428571,48.57142857,0.3957142857,0.1428571429,0.1428571429,0.1428571429,0.1428571429,149.8571429,69.42857143,1,5,12.71428571,9.285714286,15.14285714,11,90.57142857,28.57142857,5.857142857,4.714285714,85.71428571,26.42857143,0.1428571429,13.14285714,8.571428571,-1.142857143,0,111.5714286,44.28571429,-0.1914285714,-0.1428571429,2,0.1428571429,-0.7414285714,136,67,19,653.1428571,0,0,0,0,0,0,1,1,-2.54,-2.54,0,0
-1,1,3,0,-1,0,9.166666667,7.166666667,14,11.33333333,-0.1666666667,6.5,2.5,2,9,13,0,-1.833333333,-0.3333333333,0,0,16.33333333,19.83333333,0.1133333333,0,-1,-0.3333333333,-0.3333333333,54.33333333,58.5,-1,0,7.833333333,4.833333333,9.666666667,8.333333333,-5.5,21.66666667,5.5,5,-23.66666667,9.833333333,0,25.5,20.33333333,0.3333333333,0,9.666666667,35,0.1583333333,0,2,1.666666667,0.1633333333,27.83333333,51.5,-3,0,0,0,-1,0,0,0,0,-1,12.7,17.78,10,-3
1,1,3,0,0,0,6,2,18,12,19,2,0,0,19,2,0,12,10,0,0,37,14,0.02,0,7,2,0.28,45,20,0,0,0,3,6,4,10,14,1,1,14,13,0,3,3,-13,2,17,19,0.15,1,-3,-3,-0.33,28,27,-1,-124,0,0,0,0,0,0,0,0,5.08,0,0,5
1,1,5,0,-2,0,4.904761905,-1.571428571,-11.71428571,-7.714285714,74.23809524,10.85714286,-18.85714286,-12.76190476,25.71428571,-13.71428571,-0.380952381,13.04761905,5.666666667,-1.666666667,0,43.66666667,-9.619047619,-0.2038095238,0,0.5714285714,-0.380952381,-0.04761904762,49.61904762,-4.904761905,0,3,7.095238095,3.761904762,1.047619048,1.333333333,70.23809524,24.23809524,1.571428571,2,53.23809524,15.33333333,0,12.52380952,8.476190476,0.5714285714,0,72.85714286,27.57142857,-0.04095238095,0.2857142857,1.619047619,0.380952381,0.008095238095,90.85714286,44.38095238,20,618.6666667,2,0,1,1,-1,0,0,1,0,2.54,0,4
1,1,3,0,-5,0,13.52205882,7.727941176,-2.772058824,-2.051470588,50.55147059,25.91911765,-37.15441176,-27.77941176,-16.88970588,-22.125,0.2794117647,13.99264706,10.48529412,-4.132352941,0,10.625,-3.911764706,-0.06551470588,-0.4411764706,-9.360294118,-4.463235294,-0.1647058824,-16.33823529,-28.47794118,-4,4,-0.75,-0.3382352941,-1.338235294,-1.485294118,38.91911765,17.76470588,5.007352941,2.963235294,37.34558824,15.03676471,0.1176470588,5.992647059,4.544117647,0.2279411765,0,42.58823529,19.24264706,0.09808823529,0.1691176471,1.617647059,0.1617647059,0.05676470588,36.80147059,14.72058824,19,-85.58823529,0,1,1,1,4,-2,0,5,2.54,12.7,0,2
1,1,3,0,2,0,-2.19047619,-1.666666667,-1.857142857,-1.476190476,-36.57142857,-15.9047619,-1.238095238,-0.4761904762,-33.0952381,-14.66666667,0.04761904762,-4.380952381,-1.523809524,0.8571428571,-0.2857142857,-39.66666667,-17.85714286,0.05666666667,-0.1428571429,4.095238095,2.19047619,0.4395238095,-50.23809524,-25.57142857,2,-3,-5.238095238,-1.619047619,-6.523809524,-3.904761905,-66.19047619,-30.47619048,4.333333333,2.952380952,-63.80952381,-29.85714286,0,0.6666666667,0.04761904762,0.619047619,0,-68.38095238,-31.42857143,0.1985714286,-1,-3.285714286,-0.5714285714,0.05571428571,-72.33333333,-34.9047619,-9,-72.80952381,0,0,0,1,-1,-1,0,-1,-5.08,-5.08,0,-3
-1,1,3,1,-3,0,-13.33333333,-9.833333333,6,2.333333333,-49.91666667,-25.83333333,13.41666667,11,-5.666666667,4.333333333,0,-11.5,-7,0.8333333333,0,-30.5,-12.5,-0.03833333333,-2.166666667,7.916666667,2.416666667,-0.3325,15,22.66666667,-2,2,-7.25,-2.25,8.5,4.916666667,-43.91666667,-12,12.58333333,10.16666667,-3.416666667,15.08333333,0,-12.16666667,-9.75,-0.4166666667,0.4166666667,-22.83333333,3.083333333,0.1675,-0.3333333333,0.1666666667,-0.4166666667,-0.1375,-13.83333333,10.83333333,4,119.4166667,2,0,0,0,0,-1,0,-1,-7.62,-2.54,0,0
-1,1,3,-1,0,0,-8.882352941,-4.334841629,0.443438914,3.466063348,-65.45701357,-21.57466063,6.714932127,5.669683258,-35.78280543,1.036199095,-0.3257918552,-13.63348416,-9.140271493,0.3122171946,-0.3438914027,-58.29864253,-12.43891403,0.07140271493,-0.3981900452,3.411764706,1.597285068,0.3030769231,-69.53393665,-22.5520362,2,-1,-3.122171946,-3.366515837,-1.122171946,-0.6470588235,-26.77375566,-12.56561086,-0.6244343891,0.2036199095,-26.33936652,-11.70588235,-0.01357466063,0.9411764706,2.063348416,0.8099547511,-0.2850678733,-28.52036199,-13.00904977,0.02122171946,-0.4932126697,-0.6696832579,-1.524886878,-0.1708144796,-31.71945701,-17.00452489,6,-119.5837104,-3,0,0,5,0,1,-1,5,2.54,12.7,0,-3
1,1,3,0,1,0,28.66666667,22,23.66666667,16.33333333,56.66666667,24.11111111,30.22222222,20.55555556,79.66666667,36,0.1111111111,2.222222222,3,-1,-0.2222222222,110.5555556,61,0.1044444444,0.1111111111,4.111111111,-0.2222222222,-0.2877777778,117,67.88888889,-4,-1,5.333333333,4.555555556,16.66666667,12,89.33333333,44.77777778,5.333333333,3.222222222,111.2222222,58.44444444,0,-5.222222222,-3,0.6666666667,-0.4444444444,111.3333333,60,0.1744444444,0.4444444444,4.555555556,0.5555555556,-0.3344444444,150.6666667,94.11111111,-9,378.6666667,0,0,0,-1,-3,-1,0,-5,5.08,-7.62,0,-1
-1,1,3,-3,2,0,4.055555556,1.555555556,-8.722222222,-5.833333333,8.5,14.77777778,-17.11111111,-12.44444444,-31.38888889,-13.66666667,0.8888888889,10,8.611111111,-0.1111111111,-1.444444444,-17.33333333,-3.5,0.05388888889,-0.5,-1.611111111,0.05555555556,0.04722222222,-7.111111111,3.666666667,-2,-4,-6,-4.944444444,-10.55555556,-7.722222222,31.05555556,2.333333333,-1.166666667,-1.722222222,22.22222222,-4.833333333,0.3888888889,3.111111111,2.666666667,-4.555555556,-0.7777777778,19.33333333,-7.111111111,-0.2072222222,-1.444444444,-4.555555556,-3.777777778,-0.6033333333,9,-16.33333333,-17,143.3888889,0,0,1,-2,-2,0,0,-3,-7.62,-5.08,-10,-2
-1,1,5,0,1,0,0.5990338164,-1.396135266,-7.700483092,-5.147342995,-9.524154589,-7.222222222,2.942028986,1.915458937,-23.14492754,-15.77777778,-0.2826086957,8.263285024,6.719806763,0.9975845411,-0.1231884058,-14.2826087,-10.45410628,-0.02099033816,0.6086956522,3.094202899,0.8502415459,-0.05980676329,-4.507246377,-2.388888889,0,2,-5.074879227,-3.357487923,-9.927536232,-5.888888889,-23.14492754,-11.18599034,1.391304348,1.050724638,-20.36956522,-8.572463768,-0.06763285024,-6.236714976,-4.094202899,0.08937198068,0.08695652174,-31.68115942,-16.02415459,-0.07487922705,-0.190821256,-1.490338164,-0.2971014493,-0.03603864734,-29.71014493,-14.42995169,7,-60.32850242,-2,0,-3,5,-2,3,0,3,-7.62,-10.16,0,-2
-1,1,3,0,-1,0,16.16666667,10.08333333,4.916666667,3.166666667,87.58333333,26.5,6.75,2.333333333,82.75,19.58333333,0.8333333333,0.3333333333,2.333333333,0,-0.3333333333,99.25,32,-0.09833333333,-0.4166666667,0.3333333333,1.166666667,-0.03666666667,98.08333333,27.91666667,-2,-2,7.166666667,3.666666667,6.333333333,2.083333333,86.08333333,26.25,-1.583333333,-1.833333333,83,21.58333333,-0.1666666667,0.6666666667,1.25,-0.6666666667,0,90.83333333,26.5,-0.06833333333,-0.5833333333,0.3333333333,0,-0.07916666667,89.91666667,24.16666667,-15,288.4166667,-1,0,1,-1,-3,-3,0,-6,-5.08,-2.54,0,-3
1,1,3,0,-3,0,-0.4888888889,-0.1555555556,6.088888889,3.444444444,-18.8,-5.355555556,6,5.133333333,-8.6,0.3111111111,0.7333333333,2.377777778,3.066666667,1.377777778,0,-6.711111111,3.222222222,0.086,0,-0.6666666667,-0.1111111111,-0.03666666667,-3.488888889,6.688888889,-3,-1,1.066666667,-0.3333333333,0.2222222222,0.2222222222,-1.044444444,4.022222222,-6.511111111,-4.488888889,-9.844444444,-2.644444444,-0.02222222222,1.444444444,2.733333333,-0.8888888889,-0.2222222222,-7.333333333,-0.2444444444,-0.01288888889,0,-0.1777777778,-0.5111111111,-0.1144444444,-13.73333333,-5.644444444,-8,-41.48888889,0,0,0,-3,0,0,0,-3,-5.08,-5.08,0,-5
1,1,3,0,0,0,0.2769230769,-0.1076923077,-0.1692307692,0.9538461538,-20.33846154,-3.969230769,-13.81538462,-8.046153846,-35.36923077,-11.52307692,-0.3076923077,0.7692307692,0.5692307692,-0.4923076923,0.1230769231,-34.32307692,-11.06153846,0.09723076923,0.2153846154,0.3538461538,0.3384615385,0.1018461538,-39.73846154,-16,-1,-3,-0.5384615385,-2.246153846,-7.153846154,-4.507692308,-29.47692308,-14.61538462,-4.246153846,-3.323076923,-41.26153846,-19.70769231,-0.03076923077,0.9230769231,-0.4923076923,-0.5230769231,-0.07692307692,-40.87692308,-22.44615385,0.02953846154,-0.2307692308,-2.630769231,-1.107692308,-0.05307692308,-48.30769231,-29.83076923,-23,-267.4923077,-1,0,0,-2,-2,0,-1,-5,2.54,2.54,0,-8
-1,1,3,0,0,0,10.91428571,7.314285714,3.228571429,1.742857143,-1.257142857,-5.742857143,8.514285714,5.085714286,1.685714286,-4.371428571,-0.05714285714,-2.114285714,-1.857142857,0.2571428571,0,10.48571429,1.085714286,-0.04828571429,0.2857142857,1.114285714,0.8,0.3,23.68571429,11.65714286,-1,2,-0.5714285714,0.5714285714,4.628571429,4.571428571,-22.08571429,-0.2285714286,15.17142857,14.4,-5.4,15.08571429,-0.2,3.685714286,3.085714286,-0.8857142857,0.1428571429,-2.285714286,18.74285714,0.1434285714,-0.2,0.8285714286,-0.2285714286,-0.07,16.2,39.11428571,7,154.7714286,0,0,0,0,-1,1,0,0,7.62,2.54,20,1
1,1,3,0,-1,0,-12.28571429,-10.28571429,-6,-3.428571429,-95.14285714,-39.42857143,1.285714286,0.1428571429,-80.14285714,-24.14285714,-0.4285714286,-7.428571429,-8.285714286,-0.7142857143,0,-99.85714286,-42.71428571,-0.03285714286,0,-0.2857142857,0.2857142857,0.7757142857,-104.2857143,-46.71428571,-2,-2,-11.57142857,-7.428571429,-2.714285714,-4.714285714,-96.57142857,-30.14285714,-3.142857143,-1.571428571,-78.14285714,-17.85714286,-0.1428571429,-12.71428571,-11.14285714,-0.2857142857,-0.2857142857,-102.4285714,-36.42857143,-0.08142857143,0,-1,-0.4285714286,-0.07857142857,-104.5714286,-37.71428571,-16,-519.4285714,-1,0,-1,-2,-1,0,0,-4,2.54,2.54,0,4
1,1,3,0,0,0,2.892857143,0.25,6.571428571,3.321428571,33.10714286,3.107142857,-9.071428571,-6.25,30.28571429,1.714285714,0.1071428571,-2.571428571,-1.785714286,-1.571428571,-0.1428571429,30.60714286,0.1785714286,-0.1632142857,0.25,-1.464285714,-2.142857143,-0.6428571429,8.357142857,-21.28571429,-1,-1,0.9642857143,-0.03571428571,13.96428571,6.964285714,-7.607142857,2.714285714,5.107142857,4.75,15.32142857,16.89285714,0.3571428571,-4.821428571,-2.428571429,1.035714286,0,11.46428571,14.42857143,0.1164285714,-0.2857142857,2.428571429,1.535714286,0.2964285714,13.60714286,15.75,-10,-156.6071429,0,0,-1,-2,0,1,0,-2,0,0,0,-6
1,1,3,0,0,0,-19.25384615,-9.938461538,3.784615385,3.507692308,-62.11538462,-40.60769231,3.969230769,4.423076923,-22.4,-12.56923077,-0.08461538462,-12.70769231,-10.16923077,0.4,0,-54.36153846,-32.67692308,-0.1172307692,0.3,2.469230769,1.4,0.543,-49.67692308,-27.61538462,0,-2,-13.43846154,-5.738461538,3.123076923,1.884615385,-104.4230769,-25.40769231,0.9769230769,0.7769230769,-77.34615385,-8.861538462,-0.2307692308,-9.538461538,-8.146153846,0.9461538462,0,-100.3230769,-22.74615385,0.1083846154,1.123076923,3.161538462,3.092307692,0.4433076923,-90.33076923,-14.8,-9,-106.5153846,0,0,-1,-2,0,1,0,-1,0,5.08,0,2
1,1,3,1,0,0,-4.25,-2.416666667,-6.666666667,-2.5,-51.5,-22.41666667,-0.9166666667,-0.4166666667,-54.33333333,-22.66666667,0.1666666667,-0.5,-0.25,-1.416666667,0,-59.08333333,-25.33333333,0.01833333333,0,-1.75,-0.8333333333,-0.23,-64.08333333,-30.08333333,0,1,-12.5,-5.916666667,-4.666666667,-3.916666667,-65.08333333,-20.58333333,16.41666667,10.16666667,-29.83333333,-0.6666666667,0,-11,-7.75,-1,-0.3333333333,-53.33333333,-14.33333333,0.03833333333,-0.6666666667,-3.583333333,-0.3333333333,0.14,-57.83333333,-16.66666667,0,-275.1666667,0,0,-1,0,1,0,0,0,-2.54,10.16,0,2
